NTP server number,NTP server IP/URL,Attempts,NTP status,Local time,Offset,Time tuple,Synchronization status
1,ntp1.inm.gov.co,1,True,2024-12-19 11:42:57.520873,0.0024230480194091797,"(2024, 12, 4, 19, 16, 42, 57, 523)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:43:07.546116,0.0007500648498535156,"(2024, 12, 4, 19, 16, 43, 7, 546)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:43:17.566358,0.0023860931396484375,"(2024, 12, 4, 19, 16, 43, 17, 568)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:43:27.600842,0.0009682178497314453,"(2024, 12, 4, 19, 16, 43, 27, 601)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:43:37.626670,0.002216339111328125,"(2024, 12, 4, 19, 16, 43, 37, 628)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:43:47.656130,0.0015337467193603516,"(2024, 12, 4, 19, 16, 43, 47, 657)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:43:57.667398,0.0013968944549560547,"(2024, 12, 4, 19, 16, 43, 57, 668)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:44:07.676991,0.0017390251159667969,"(2024, 12, 4, 19, 16, 44, 7, 678)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:44:17.696087,0.0017938613891601562,"(2024, 12, 4, 19, 16, 44, 17, 697)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:44:27.712573,0.0011162757873535156,"(2024, 12, 4, 19, 16, 44, 27, 713)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:44:37.730207,0.0027573108673095703,"(2024, 12, 4, 19, 16, 44, 37, 732)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:44:47.737049,0.0015387535095214844,"(2024, 12, 4, 19, 16, 44, 47, 738)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:44:57.769283,0.001153707504272461,"(2024, 12, 4, 19, 16, 44, 57, 770)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:45:07.785797,0.002222776412963867,"(2024, 12, 4, 19, 16, 45, 7, 788)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:45:17.817701,0.0006520748138427734,"(2024, 12, 4, 19, 16, 45, 17, 818)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:45:27.835059,0.0009722709655761719,"(2024, 12, 4, 19, 16, 45, 27, 836)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:45:37.840177,0.0020470619201660156,"(2024, 12, 4, 19, 16, 45, 37, 842)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:45:47.852468,0.0015377998352050781,"(2024, 12, 4, 19, 16, 45, 47, 854)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:45:57.861775,0.0009729862213134766,"(2024, 12, 4, 19, 16, 45, 57, 862)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:46:07.872989,0.0015096664428710938,"(2024, 12, 4, 19, 16, 46, 7, 874)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:46:17.901974,0.0012013912200927734,"(2024, 12, 4, 19, 16, 46, 17, 903)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:46:27.926056,0.0014214515686035156,"(2024, 12, 4, 19, 16, 46, 27, 927)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:46:37.940919,0.00171661376953125,"(2024, 12, 4, 19, 16, 46, 37, 942)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:46:47.965481,0.0007469654083251953,"(2024, 12, 4, 19, 16, 46, 47, 966)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:46:57.995932,0.0016775131225585938,"(2024, 12, 4, 19, 16, 46, 57, 997)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:47:08.010590,0.002086162567138672,"(2024, 12, 4, 19, 16, 47, 8, 12)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:47:18.034376,0.0014879703521728516,"(2024, 12, 4, 19, 16, 47, 18, 35)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:47:28.048373,0.0017120838165283203,"(2024, 12, 4, 19, 16, 47, 28, 50)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:47:38.068545,0.001977205276489258,"(2024, 12, 4, 19, 16, 47, 38, 70)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:47:48.082519,0.0011515617370605469,"(2024, 12, 4, 19, 16, 47, 48, 83)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:47:58.099824,0.0016443729400634766,"(2024, 12, 4, 19, 16, 47, 58, 101)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:48:08.126951,0.0007243156433105469,"(2024, 12, 4, 19, 16, 48, 8, 127)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:48:18.159512,0.0009660720825195312,"(2024, 12, 4, 19, 16, 48, 18, 160)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:48:28.172043,0.0021762847900390625,"(2024, 12, 4, 19, 16, 48, 28, 174)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:48:38.198738,0.0012295246124267578,"(2024, 12, 4, 19, 16, 48, 38, 199)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:48:48.206516,0.0020246505737304688,"(2024, 12, 4, 19, 16, 48, 48, 208)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:48:58.222073,0.0018301010131835938,"(2024, 12, 4, 19, 16, 48, 58, 223)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:49:08.232000,0.0021538734436035156,"(2024, 12, 4, 19, 16, 49, 8, 234)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:49:18.250535,0.00042247772216796875,"(2024, 12, 4, 19, 16, 49, 18, 250)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:49:28.269235,0.0019228458404541016,"(2024, 12, 4, 19, 16, 49, 28, 271)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:49:38.290050,0.0016741752624511719,"(2024, 12, 4, 19, 16, 49, 38, 291)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:49:48.310997,0.0016837120056152344,"(2024, 12, 4, 19, 16, 49, 48, 312)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:49:58.318839,0.0012063980102539062,"(2024, 12, 4, 19, 16, 49, 58, 320)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:50:08.341490,0.00038433074951171875,"(2024, 12, 4, 19, 16, 50, 8, 341)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:50:18.362195,0.0017535686492919922,"(2024, 12, 4, 19, 16, 50, 18, 363)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:50:28.381862,0.0017671585083007812,"(2024, 12, 4, 19, 16, 50, 28, 383)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:50:38.399426,0.0019218921661376953,"(2024, 12, 4, 19, 16, 50, 38, 401)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:50:48.414984,0.002157449722290039,"(2024, 12, 4, 19, 16, 50, 48, 417)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:50:58.441953,0.0014712810516357422,"(2024, 12, 4, 19, 16, 50, 58, 443)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:51:08.459493,0.001039266586303711,"(2024, 12, 4, 19, 16, 51, 8, 460)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:51:18.471298,0.001678466796875,"(2024, 12, 4, 19, 16, 51, 18, 472)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:51:28.486965,0.001787424087524414,"(2024, 12, 4, 19, 16, 51, 28, 488)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:51:38.504593,0.0025675296783447266,"(2024, 12, 4, 19, 16, 51, 38, 507)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:51:48.526755,0.0012760162353515625,"(2024, 12, 4, 19, 16, 51, 48, 528)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:51:58.543224,0.0010182857513427734,"(2024, 12, 4, 19, 16, 51, 58, 544)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:52:08.576790,0.0012197494506835938,"(2024, 12, 4, 19, 16, 52, 8, 578)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:52:18.600127,0.0009200572967529297,"(2024, 12, 4, 19, 16, 52, 18, 601)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:52:28.608868,0.0011935234069824219,"(2024, 12, 4, 19, 16, 52, 28, 610)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:52:38.627765,0.000993967056274414,"(2024, 12, 4, 19, 16, 52, 38, 628)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:52:48.645969,0.0031614303588867188,"(2024, 12, 4, 19, 16, 52, 48, 649)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:52:58.680248,-0.0003485679626464844,"(2024, 12, 4, 19, 16, 52, 58, 679)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:53:08.688918,0.0019364356994628906,"(2024, 12, 4, 19, 16, 53, 8, 690)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:53:18.716203,0.0016772747039794922,"(2024, 12, 4, 19, 16, 53, 18, 717)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:53:28.742795,0.0018477439880371094,"(2024, 12, 4, 19, 16, 53, 28, 744)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:53:38.761742,0.0021333694458007812,"(2024, 12, 4, 19, 16, 53, 38, 763)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:53:48.793404,0.0017654895782470703,"(2024, 12, 4, 19, 16, 53, 48, 795)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:53:58.809329,0.0007412433624267578,"(2024, 12, 4, 19, 16, 53, 58, 810)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:54:08.832310,0.00156402587890625,"(2024, 12, 4, 19, 16, 54, 8, 833)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:54:18.847684,0.0015649795532226562,"(2024, 12, 4, 19, 16, 54, 18, 849)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:54:28.883978,0.0017535686492919922,"(2024, 12, 4, 19, 16, 54, 28, 885)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:54:38.901586,0.0014348030090332031,"(2024, 12, 4, 19, 16, 54, 38, 903)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:54:48.943847,0.0014300346374511719,"(2024, 12, 4, 19, 16, 54, 48, 945)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:54:58.964627,0.0013990402221679688,"(2024, 12, 4, 19, 16, 54, 58, 966)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:55:09.006618,0.0013778209686279297,"(2024, 12, 4, 19, 16, 55, 9, 7)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:55:19.026486,0.0020914077758789062,"(2024, 12, 4, 19, 16, 55, 19, 28)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:55:29.050014,0.0012814998626708984,"(2024, 12, 4, 19, 16, 55, 29, 51)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:55:39.076249,0.0005800724029541016,"(2024, 12, 4, 19, 16, 55, 39, 76)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:55:49.101495,0.0018563270568847656,"(2024, 12, 4, 19, 16, 55, 49, 103)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:55:59.113274,0.0004947185516357422,"(2024, 12, 4, 19, 16, 55, 59, 113)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:56:09.127251,0.002115488052368164,"(2024, 12, 4, 19, 16, 56, 9, 129)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:56:19.147947,0.0009508132934570312,"(2024, 12, 4, 19, 16, 56, 19, 148)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:56:29.153865,0.0018343925476074219,"(2024, 12, 4, 19, 16, 56, 29, 155)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:56:39.174945,0.0006365776062011719,"(2024, 12, 4, 19, 16, 56, 39, 175)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:56:49.199521,0.0014960765838623047,"(2024, 12, 4, 19, 16, 56, 49, 201)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:56:59.219408,0.0008404254913330078,"(2024, 12, 4, 19, 16, 56, 59, 220)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:57:09.256323,0.0011014938354492188,"(2024, 12, 4, 19, 16, 57, 9, 257)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:57:19.276257,0.0011560916900634766,"(2024, 12, 4, 19, 16, 57, 19, 277)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:57:29.290297,0.0013663768768310547,"(2024, 12, 4, 19, 16, 57, 29, 291)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:57:39.301752,0.0016567707061767578,"(2024, 12, 4, 19, 16, 57, 39, 303)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:57:49.321979,0.0002434253692626953,"(2024, 12, 4, 19, 16, 57, 49, 322)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:57:59.338918,0.0012710094451904297,"(2024, 12, 4, 19, 16, 57, 59, 340)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:58:09.356804,0.0006413459777832031,"(2024, 12, 4, 19, 16, 58, 9, 357)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:58:19.400833,0.001058340072631836,"(2024, 12, 4, 19, 16, 58, 19, 401)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:58:29.428302,0.002293825149536133,"(2024, 12, 4, 19, 16, 58, 29, 430)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:58:39.451450,0.0017590522766113281,"(2024, 12, 4, 19, 16, 58, 39, 453)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:58:49.472312,0.0007765293121337891,"(2024, 12, 4, 19, 16, 58, 49, 473)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:58:59.496147,0.0016078948974609375,"(2024, 12, 4, 19, 16, 58, 59, 497)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:59:09.516900,0.002180814743041992,"(2024, 12, 4, 19, 16, 59, 9, 519)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:59:19.535133,0.0011191368103027344,"(2024, 12, 4, 19, 16, 59, 19, 536)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:59:29.568776,0.0005331039428710938,"(2024, 12, 4, 19, 16, 59, 29, 569)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:59:39.586549,0.0006556510925292969,"(2024, 12, 4, 19, 16, 59, 39, 587)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:59:49.603638,0.001186370849609375,"(2024, 12, 4, 19, 16, 59, 49, 604)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 11:59:59.625673,0.0014083385467529297,"(2024, 12, 4, 19, 16, 59, 59, 627)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:00:09.651517,0.00089263916015625,"(2024, 12, 4, 19, 17, 0, 9, 652)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:00:19.662905,0.0016281604766845703,"(2024, 12, 4, 19, 17, 0, 19, 664)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:00:29.689831,0.0026450157165527344,"(2024, 12, 4, 19, 17, 0, 29, 692)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:00:39.703715,0.002086639404296875,"(2024, 12, 4, 19, 17, 0, 39, 705)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:00:49.730640,0.0009713172912597656,"(2024, 12, 4, 19, 17, 0, 49, 731)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:00:59.752997,0.0025374889373779297,"(2024, 12, 4, 19, 17, 0, 59, 755)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:01:09.787086,0.0006923675537109375,"(2024, 12, 4, 19, 17, 1, 9, 787)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:01:19.795768,0.0011436939239501953,"(2024, 12, 4, 19, 17, 1, 19, 796)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:01:29.827123,0.0021924972534179688,"(2024, 12, 4, 19, 17, 1, 29, 829)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:01:39.850001,0.0004906654357910156,"(2024, 12, 4, 19, 17, 1, 39, 850)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:01:49.882275,0.0015020370483398438,"(2024, 12, 4, 19, 17, 1, 49, 883)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:01:59.895549,0.0015268325805664062,"(2024, 12, 4, 19, 17, 1, 59, 897)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:02:09.922187,0.000982046127319336,"(2024, 12, 4, 19, 17, 2, 9, 923)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:02:19.942924,0.0013287067413330078,"(2024, 12, 4, 19, 17, 2, 19, 944)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:02:29.963350,0.0008721351623535156,"(2024, 12, 4, 19, 17, 2, 29, 964)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:02:39.980399,0.0010902881622314453,"(2024, 12, 4, 19, 17, 2, 39, 981)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:02:49.991225,0.0021767616271972656,"(2024, 12, 4, 19, 17, 2, 49, 993)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:03:00.009974,0.0015294551849365234,"(2024, 12, 4, 19, 17, 3, 0, 11)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:03:10.032699,0.0013811588287353516,"(2024, 12, 4, 19, 17, 3, 10, 34)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:03:20.068758,0.0009148120880126953,"(2024, 12, 4, 19, 17, 3, 20, 69)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:03:30.080656,0.0015017986297607422,"(2024, 12, 4, 19, 17, 3, 30, 82)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:03:40.095603,0.0015938282012939453,"(2024, 12, 4, 19, 17, 3, 40, 97)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:03:50.119099,0.0011522769927978516,"(2024, 12, 4, 19, 17, 3, 50, 120)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:04:00.131742,0.0005478858947753906,"(2024, 12, 4, 19, 17, 4, 0, 132)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:04:10.165780,0.0015125274658203125,"(2024, 12, 4, 19, 17, 4, 10, 167)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:04:20.184444,0.0013608932495117188,"(2024, 12, 4, 19, 17, 4, 20, 185)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:04:30.204552,0.0014944076538085938,"(2024, 12, 4, 19, 17, 4, 30, 206)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:04:40.226565,0.0011973381042480469,"(2024, 12, 4, 19, 17, 4, 40, 227)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:04:50.234931,0.0022742748260498047,"(2024, 12, 4, 19, 17, 4, 50, 237)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:05:00.257480,0.00025272369384765625,"(2024, 12, 4, 19, 17, 5, 0, 257)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:05:10.291706,0.0016951560974121094,"(2024, 12, 4, 19, 17, 5, 10, 293)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:05:20.305173,0.0021228790283203125,"(2024, 12, 4, 19, 17, 5, 20, 307)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:05:30.342541,0.001031637191772461,"(2024, 12, 4, 19, 17, 5, 30, 343)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:05:40.352816,0.0019631385803222656,"(2024, 12, 4, 19, 17, 5, 40, 354)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:05:50.369145,0.0020856857299804688,"(2024, 12, 4, 19, 17, 5, 50, 371)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:06:00.407218,0.001180887222290039,"(2024, 12, 4, 19, 17, 6, 0, 408)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:06:10.416322,0.0021524429321289062,"(2024, 12, 4, 19, 17, 6, 10, 418)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:06:20.422747,0.0006411075592041016,"(2024, 12, 4, 19, 17, 6, 20, 423)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:06:30.430446,0.0014791488647460938,"(2024, 12, 4, 19, 17, 6, 30, 431)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:06:40.436614,0.002061128616333008,"(2024, 12, 4, 19, 17, 6, 40, 438)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:06:50.451947,0.0011248588562011719,"(2024, 12, 4, 19, 17, 6, 50, 453)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:07:00.486244,0.00041747093200683594,"(2024, 12, 4, 19, 17, 7, 0, 486)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:07:10.508956,0.002144336700439453,"(2024, 12, 4, 19, 17, 7, 10, 511)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:07:20.532272,0.001186370849609375,"(2024, 12, 4, 19, 17, 7, 20, 533)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:07:30.547602,0.0018634796142578125,"(2024, 12, 4, 19, 17, 7, 30, 549)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:07:40.573508,0.001216888427734375,"(2024, 12, 4, 19, 17, 7, 40, 574)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:07:50.583401,0.0011296272277832031,"(2024, 12, 4, 19, 17, 7, 50, 584)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:08:00.605858,0.0016613006591796875,"(2024, 12, 4, 19, 17, 8, 0, 607)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:08:10.629519,0.0015919208526611328,"(2024, 12, 4, 19, 17, 8, 10, 631)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:08:20.670730,0.0009369850158691406,"(2024, 12, 4, 19, 17, 8, 20, 671)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:08:30.683430,0.001871347427368164,"(2024, 12, 4, 19, 17, 8, 30, 685)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:08:40.698733,0.002344846725463867,"(2024, 12, 4, 19, 17, 8, 40, 701)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:08:50.714638,0.0010340213775634766,"(2024, 12, 4, 19, 17, 8, 50, 715)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:09:00.735336,0.001435995101928711,"(2024, 12, 4, 19, 17, 9, 0, 736)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:09:10.750729,0.001970529556274414,"(2024, 12, 4, 19, 17, 9, 10, 752)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:09:20.784621,0.0015680789947509766,"(2024, 12, 4, 19, 17, 9, 20, 786)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:09:30.798530,0.0016913414001464844,"(2024, 12, 4, 19, 17, 9, 30, 800)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:09:40.818598,0.0019576549530029297,"(2024, 12, 4, 19, 17, 9, 40, 820)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:09:50.843502,0.0008761882781982422,"(2024, 12, 4, 19, 17, 9, 50, 844)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:10:00.855070,0.002557516098022461,"(2024, 12, 4, 19, 17, 10, 0, 857)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:10:10.876066,0.0015790462493896484,"(2024, 12, 4, 19, 17, 10, 10, 877)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:10:20.903000,0.0015401840209960938,"(2024, 12, 4, 19, 17, 10, 20, 904)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:10:30.922741,0.0014324188232421875,"(2024, 12, 4, 19, 17, 10, 30, 924)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:10:40.944264,0.0014371871948242188,"(2024, 12, 4, 19, 17, 10, 40, 945)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:10:50.955397,0.0018312931060791016,"(2024, 12, 4, 19, 17, 10, 50, 957)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:11:00.978976,0.0006730556488037109,"(2024, 12, 4, 19, 17, 11, 0, 979)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:11:11.000988,0.0008862018585205078,"(2024, 12, 4, 19, 17, 11, 11, 1)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:11:21.014804,0.001897573471069336,"(2024, 12, 4, 19, 17, 11, 21, 16)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:11:31.056661,0.00201416015625,"(2024, 12, 4, 19, 17, 11, 31, 58)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:11:41.077638,0.0008029937744140625,"(2024, 12, 4, 19, 17, 11, 41, 78)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:11:51.096307,0.0013551712036132812,"(2024, 12, 4, 19, 17, 11, 51, 97)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:12:01.129028,0.0015003681182861328,"(2024, 12, 4, 19, 17, 12, 1, 130)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:12:11.150110,0.0022013187408447266,"(2024, 12, 4, 19, 17, 12, 11, 152)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:12:21.187045,0.0017855167388916016,"(2024, 12, 4, 19, 17, 12, 21, 188)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:12:31.200739,0.0012559890747070312,"(2024, 12, 4, 19, 17, 12, 31, 201)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:12:41.222826,0.0017879009246826172,"(2024, 12, 4, 19, 17, 12, 41, 224)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:12:51.242718,0.0020170211791992188,"(2024, 12, 4, 19, 17, 12, 51, 244)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:13:01.259014,0.0016710758209228516,"(2024, 12, 4, 19, 17, 13, 1, 260)",OK
1,ntp1.inm.gov.co,1,True,2024-12-19 12:13:11.272309,0.0022792816162109375,"(2024, 12, 4, 19, 17, 13, 11, 274)",OK
